,title,contents,url,host,uid,leng title,leng contents,token title,token contents,top 1 words contents,top 2 words contents,top 3 words contents
10,juez fija audiencia cautelar de la exministra lizárraga para el 23 de marzo,tras la imputación formal en contra de la exministra de comunicación roxana lizárraga el fiscal anticorrupción junior flores informó este miércoles que se determinó que la audiencia de medidas cautelares de la exautoridad se realizará el 23 de marzo de este año en el caso “armamento no letal ecuador”.“el ministerio público ya ha presentado la ampliación de imputación formal entiendo que la autoridad jurisdiccional ha señalado para el 23 de marzo de este año una audiencia de medida cautelar” informó el fiscal.asimismo explicó que según las investigaciones preliminares se logró establecer que la exministra de comunicación fue la encargada de contactar al personal policial de ecuador para la importación y traslado del armamento no letal de ese país sin cumplir los procedimientos legales.flores detalló que el juez determinó que la notificación de la sindicada se realice mediante edictos. aseveró que en caso que no comparezca en esta audiencia se la puede declarar en rebeldía y se activarán los mecanismos internacionales de captura.roxana lizárraga vera está imputada por la presunta comisión de delitos de tráfico ilícito de armas tenencia porte o portación y uso de armas no convencionales e incumplimiento de deberes según reportó el diario página siete.el ministerio público investiga la internación irregular de agentes químicos consistentes en cinco mil unidades de granadas de mano lg-302 2.389 proyectil de largo alcance calibre 37 mm. 560 proyectil de corto alcance calibre 37 mm. y 500 granadas de sonido y destello para exteriores./rxvch/,https://lapatria.bo/2022/03/09/juez-fija-audiencia-cautelar-de-la-exministra-lizarraga-para-el-23-de-marzo/,lapatria.bo,167b250a8649eb2d0b3f0bf4d0283305,75,1560,8,137,"('audiencia', 3)","('imputación', 2)","('formal', 2)"
11,canciller alemán descarta entrega de aviones de combate a ucrania,la posibilidad de suministrar aviones de combate a ucrania fue descartada por el canciller alemán olaf scholz este miércoles. la autoridad se pronunció tras el debate de un posible intercambio de aeronaves entre estados unidos y polonia para ceder a kiev.scholz se refirió al tema en una rueda de prensa en berlín luego de su encuentro con el primer ministro canadiense justin trudeau reportó la agencia de noticias efe.«tenemos que analizar con mucha exactitud qué hacemos en concreto y entre las posibilidades no está de ningún modo el suministro de aviones de combate» manifestó.asimismo resaltó que alemania brinda apoyo financiero a ucrania enviando también ayuda humanitaria equipamiento militar y “de forma excepcional” armas defensivas.por su parte trudeau indicó que canadá seguirá suministrando armamento a kiev pero precisó que es necesario mostrar cautela para no «expandir» el conflicto señalando que el objetivo es «desescalar» la situación.anunció que en los próximos días su gobierno se propone entregar a ucrania «equipos especializados» entre ellos cámaras para drones sin embargo el transporte presenta «desafíos logísticos».por otro lado el ministro polaco de exteriores anunció que polonia estaba «preparada» para entregar sus aviones mig de fabricación rusa a las fuerzas norteamericanas en la base aérea de ramstein de alemania a cambio de un número equivalente de aviones f-16 usados para entregarlos a ucrania.la oferta de polonia fue rechazada por el portavoz del departamento de defensa de estados unidos john kirby.en tanto un representante del ministerio de exteriores alemán aseguró que el debate sobre la posible entrega de aviones a ucrania aún continúa pero destacó que la organización del tratado del atlántico norte (otan) considera que es preciso evitar una implicación directa en la guerra en ucrania.scholz y trudeau declararon que durante su encuentro conversaron sobre cómo sus países pueden apoyarse mutuamente para hacer frente a los retos del suministro energético y de la transición verde ante el conflicto con moscú.trudeau subrayó que desde que rusia atacó ucrania el 24 de febrero la situación es más complicada “pero también existe una mayor motivación».scholz reiteró que “no es partidario” de poner fin a las importaciones de energía de rusia ya que en europa no se ven en la misma situación que estados unidos país que es exportador de petróleo.“las cuestiones técnicas que plantearía un posible embargo no serían fáciles de resolver» añadió.indicó que su gobierno «se ocupa» de la cuestión y enumeró medidas con las que se pretende reducir la dependencia de rusia como la construcción de terminales para almacenar gas natural licuado./jdlf/,https://lapatria.bo/2022/03/09/canciller-aleman-descarta-entrega-de-aviones-de-combate-a-ucrania/,lapatria.bo,38d4075b8352f171413e4148e22e259b,65,2692,7,240,"('aviones', 5)","('ucrania', 5)","('posible', 3)"
12,iglesia califica como “guerra trasnochada” la acción bélica iniciada por rusia,en una conferencia de prensa el monseñor sergio gualberti arzobispo de santa cruz hizo suyas las palabras del papa francisco y condenó este miércoles la invasión a ucrania asimismo calificó como guerra trasnochada y sin ninguna justificación la acción bélica iniciada por rusia.también insistió en el mensaje de paz que se replica por parte de las autoridades católicas y destacó que “no es con la violencia que se vence a la violencia”.el prelado cuestionó que en el 2022 pensemos en que todavía se puede ocupar a otro país que se puede quitar la libertad a un pueblo de caminar según su historia y su propia identidad.gualberti indicó que debería existir una sana competencia en la técnica en la ciencia en la educación ayudarnos unos entre otros y crecer en ese sentido siempre en busca del bien común.“es la globalización de los logros de la humanidad no la globalización de una guerra” se lee parte del comunicado que difundió el arzobispado según reportó el diario el deber.la iglesia convocó a los fieles a mantener actitudes solidarias en estos tiempos difíciles. el monseñor repasó las complicaciones que se han vivido debido a la pandemia la crisis económica y ahora la guerra.el domingo precedente remarcó en su homilía que “dios quiera que esta situación no llegue a la desesperación de un acto todavía más inconsulto como podría ser recurrir a las armas nucleares porque ahí ya sería una catástrofe para todo el mundo»./rxvch/,https://lapatria.bo/2022/03/09/iglesia-califica-como-guerra-trasnochada-la-accion-belica-iniciada-por-rusia/,lapatria.bo,e5b4592093e1d8199ed631d86da4d697,78,1439,8,123,"('monseñor', 2)","('todavía', 2)","('puede', 2)"
13,reino unido advierte que dejará de comprar petróleo ruso a finales de 2022,el reino unido disminuirá gradualmente las importaciones de petróleo ruso a finales de este año según el anuncio que realizó este martes el ministro de empresas energía y estrategia industrial británico kwasi kwarteng.en ese transcurso de transición el mercado británico ofrecerá nueve meses para adaptarse a los cambios y ofrecer nuevas vías de suministro una vez que quede prohibido la importación de crudo y derivados del petróleo de rusia el cual representa el ocho por ciento de la demanda británica.kwarteng mencionó que su gobierno busca la opción de anular las compras de gas como castigo por la invasión a ucrania ordenada por el kremlin. el reino unido no depende del gas natural ruso y solo representa el cuatro por ciento del consumo interno.durante el 2022 londres negociará con estados unidos países bajos y países de oriente medio que ya suministran la mayor parte de las importaciones de crudo para ampliar esas entregas expresó el ministro en un mensaje en las redes sociales.de igual manera indicó que el reino unido extrae petróleo del mar del norte y tiene una capacidad de producción propia significativa así también como amplias reservas acumuladas.“el mercado ya ha comenzado a excluir al petróleo ruso. cerca del 70% del mismo ya no puede encontrar un comprador” indicó kwarteng que hizo el anuncio en paralelo a un discurso del presidente de estados unidos joe biden en el que notificó la prohibición de las importaciones de petróleo y gas de rusia.boris johnson fue el primer ministro británico en mostrarse el lunes en contra de un veto inmediato a los hidrocarburos procedentes de rusia y defendió la necesidad de reducir la dependencia de moscú./abh,https://lapatria.bo/2022/03/08/reino-unido-advierte-que-dejara-de-comprar-petroleo-ruso-a-finales-de-2022/,lapatria.bo,a7e61106633a146a37189c66bcf69d6f,74,1678,9,155,"('petróleo', 5)","('reino', 3)","('unido', 3)"
14,según la onu la pandemia de covid-19 se prolongaría si las personas no acceden a una vacuna,desde la organización de las naciones unidas (onu) la mañana de hoy atreves de un comunicado por el secretario general antonio guterres instó a que acudan a los puntos de vacunación aquellos ciudadanos que aún no lo hicieron y evitar nuevas variantes del covid-19.si bien la mayoría de las regiones del mundo registraron una disminución en los contagios por coronavirus el secretario general de la onu antonio guterres aseguró que la pandemia aún no llegó a su fin y que es necesario continuar con la vacunación.según el reporte oficial de la organización mundial de la salud (oms) apunta que el 64 por ciento de la población global tiene al menos una dosis de las vacunas.“más de 446 millones de casos de covid-19 se atendieron en el mundo más de seis millones de muertes confirmadas y otro grupo incontable fue la causante de un deterioro en su salud mental» fue lo manifestó guterres mediante un comunicado de agencia internacional.asimismo aseveró que son 4.988 millones de personas que accedieron a la vacuna que equivale a el 64 por ciento de la población mundial vacunadas con al menos una dosis.el cómputo mundial de dosis administradas superó los 10.897 millones de inyecciones y la media diaria se aproxima a los 25 millones impulsada también por las dosis de refuerzo (tercera y cuarta) en los países desarrollados.hace unas semanas desde la oms se anticipó que el objetivo es llegar al 70 por ciento de la población mundial con primera dosis a mediados de este año 2022.frente a las nuevas variantes del coronavirus como ómicron y delta y por su mayor transmisibilidad los expertos en el mundo recomendaron que los diferentes gobiernos mantengan la vigilancia epidemiológica las medidas de bioseguridad.por ello se recalca que los inmunizantes siguen evitando los casos de enfermedad graves de seis a ocho de cada diez y hasta un 80 por ciento de hospitalizaciones./ svl,https://lapatria.bo/2022/03/09/segun-la-onu-la-pandemia-de-covid-19-se-prolongaria-si-las-personas-no-acceden-a-una-vacuna/,lapatria.bo,53332368122037477af7cee0d6ac85d0,91,1882,7,166,"('millones', 5)","('mundial', 4)","('ciento', 4)"
15,tatuajes electrónicos es la nueva tecnología que reemplazará a los celulares según bill gates,los tatuajes electrónicos serán el reemplazo de los celulares capaces de alertar la presencia de fiebre que puede llegar a contraer ciertas infecciones y otros cambios en la fisiología interna de la persona. en este sentido bill gates dio detalles sobre un invento en el que apuesta y que según a su perspectiva reemplazará a todos los teléfonos celulares.de acuerdo al magnate fundador de microsoft esta tecnología está en pleno desarrollo y consiste en la elaboración de un tatuaje electrónico en la piel cuya finalidad es monitorear datos médicos y deportivos.aunque ahora estén en etapa de prototipo estos dibujos podrían medir el ritmo cardiaco la presión arterial y otros signos vitales sin la necesidad de llevar puesto otro dispositivo.los tatuajes tendrían una tinta especial que combinaría avanzados chips y nanotecnología así brindaría las mejores herramientas más comunes de un trabajo estos tatuajes están hechos de circuitos impresos son temporales y se aplican en la epidermis además llevan sensores y rastreadoes con una tinta especial que es capaz de conducir la electricidad.será capaz de detectar enfermedades pero así también para el control de las constantes signos vitales en deportistas profesionales y personas mayores que requieran una supervisión constante.su sensor puede medir la vida diaria e incluso almacenar información en el cuerpo humano como un informe médico lo procesara y automáticamente se mandará una notificación a un dispositivo móvil./abh,https://lapatria.bo/2022/03/08/tatuajes-electronicos-es-la-nueva-tecnologia-que-reemplazara-a-los-celulares-segun-bill-gates/,lapatria.bo,1d74d85e878f121007c635c6f672a5e8,93,1481,8,131,"('tatuajes', 3)","('puede', 2)","('medir', 2)"
16,por la invasión a ucrania coca-cola y mcdonald’s suspenden sus negocios en rusia,debido a la invasión rusa a ucrania las grandes empresas the coca-cola company y mcdonald’s suspendieron sus negocios en rusia sumándose a las empresas que aplicaron esa medida de “castigo”.mediante un comunicado coca-cola anunció la suspensión de sus negocios sin embargo resaltó que continuará “monitoreando” la situación y la evolución de las circunstancias.“nuestros corazones están con las personas que están soportando los efectos inconcebibles de estos trágicos eventos en ucrania” establece el escrito.asimismo mcdonald’s anunció el cierre temporal de todos sus restaurantes en rusia y pausar todas las operaciones en el mercado.detallaron que rusia tiene a 62 mil personas empleadas y trabajan con cientos de proveedores y socios productos por lo que anunciaron que apoyarán con beneficios laborales incluyendo la continuación del pago de salario a sus empleados reportó el portal el país.“la prioridad número uno desde el comienzo de la guerra ha sido y es la gente. como empresa nos unimos al mundo para condenar la agresión y la violencia y rezar por la paz” establece el comunicado.también la cadena grande que suspendió operaciones en rusia es starbucks condenando el ataque ruso a ucrania.la empresa detalló que se brindará apoyo a los casi dos mil socios en rusia que dependen de starbucks para su sustento.tras la invasión de rusia a ucrania el mundo “puso los ojos” en el continente europeo considerando que al momento ya se produjeron grandes daños estructurales y personales.ante la situación varios países y empresas “castigaron” a rusia con diversas medidas instando a cesar la violencia.de acuerdo al reporte de la agencia bbc hasta la pasada jornada la segunda ciudad de ucrania járkiv sufrió en gran medida la fuerza de destrucción rusa así como mariúpol y otras ciudades del este.la táctica militar rusa consiste en bombardear con armas pesadas y desde el aire para destruir a sus enemigos evitando así enviar soldados./jdlf/,https://lapatria.bo/2022/03/08/por-la-invasion-a-ucrania-coca-cola-y-mcdonalds-suspenden-sus-negocios-en-rusia/,lapatria.bo,09e8d06e6968e27c37f0fc57e851435e,80,1951,7,180,"('rusia', 7)","('rusa', 3)","('ucrania', 3)"
17,asambleísta beniana denuncia que fue agredida el día de la mujer,el martes precedente al menos cinco mujeres ingresaron a un restaurante y agredieron a la asambleísta del beni evelin gonzales ballón debido a los supuestos casos de corrupción que denunció en contra de funcionarios de cargos jerárquicos.la legisladora departamental por la provincia vaca diez estaba en la paz para participar de reuniones con diversas autoridades del gobierno central y pedir recursos para su región debido a la agresión que sufrió gonzales todas sus actividades se suspendieron según informó el portal informativo anf.“una persona grabó en el café donde estas mujeres (enviadas y pagadas) me atacan agarrándome el pelo y atacando a mi rostro (…). temo por mi vida por hacer el trabajo de fiscalización en mi departamento” denunció la asambleísta además reclamó que “mientras el pueblo beniano se muere de hambre otros lucran”.evelin gonzales lamentó que precisamente un día en el que se repudia la violencia contra la mujer los operadores de justicia no atendieron sus denuncias oportunamente.“hasta ahora no me atienden y son las 2030. de qué justicia hablamos si a mí que soy electa y por la envestidura que represento a un pueblo no me atendieron. el médico forense (tampoco) no me sacó (ni una) foto” denunció la asambleísta.asimismo la concejal del municipio de riberalta soraya destre vaca deploró las agresiones contra gonzales e instó a la justicia a realizar su trabajo para sancionar la violencia y el acoso político.“es un actuar cobarde que hayan querido desfigurar su cara simplemente por ejercer su labor de fiscalización para lo cual ella ha sido electa. lo más triste es que en el día internacional de la mujer esta señora que le dedica mucho tiempo a nuestro pueblo sea agredida. esperamos que la justicia de nuestro pueblo actúe para el bienestar de ella de su familia y de sus hijos” manifestó destre./ lmpt,https://lapatria.bo/2022/03/09/asambleista-beniana-denuncia-que-fue-agredida-el-dia-de-la-mujer/,lapatria.bo,1a0cc8a4890948581479b430c13642a7,64,1845,6,171,"('gonzales', 4)","('pueblo', 4)","('justicia', 4)"
18,anonymous afirma que “hackeó” canales de televisión rusos,para emitir imágenes de la guerra en ucrania anonymous afirmó que “hackeó” la televisión estatal de rusia tras declarar en días precedentes «ciberguerra contra el gobierno ruso».de acuerdo al portal dw los “piratas informáticos” presuntamente “atacaron” a russia 24 channel one y moscow 24 incluidos otros sitios de streaming para mostrar una cobertura independiente de la guerra.«el colectivo de hackers anonymous hackeó los servicios de streaming rusos wink e ivi (como netflix) y los canales de televisión en directo russia 24 channel one moscow 24 para difundir imágenes de guerra desde ucrania» tuiteó una cuenta asociada al grupo.asimismo viralizaron un video que muestra la interrupción de las emisiones de noticias rusas pidiendo el fin de la violenta invasión a ucrania.«los rusos de a pie están en contra de la guerra» fue su mensaje.varios activistas considerados afines a anonymous resaltaron que es una de las “mayores” operaciones realizadas.«solo queremos la paz no la guerra (…) ya hemos estado en el candelero antes. hemos sido noticia muchas veces pero nunca nada como lo que estamos viviendo ahora” señalaron.en días precedentes anonymous declaró una “ciberguerra” al gobierno ruso afirmando que “hackeó” la agencia de noticias estatal tass kommersant izvestia fontanka forbes y rbk.por otro lado autoridades rusas intensificaron la presión sobre medios de comunicación tras una ley del presidente vladimir putin en la que permite condenar a penas de prisión de hasta 15 años a quienes distribuyan «noticias falsas» sobre el ejército ruso.el kremlin resaltó que la invasión es una «operación militar especial» y un presunto ejercicio de “mantenimiento de la paz” reprimiendo cualquier disidencia contra la guerra.asimismo canales de propaganda rusos indicaron que supuestamente es una guerra civil la que “estalló” en ucrania dirigida por presuntos “nacionalistas nazis espoleados por occidente y la expansión de la otan”./jdlf/,https://lapatria.bo/2022/03/08/anonymous-afirma-que-hackeo-canales-de-television-rusos/,lapatria.bo,344e86b5d84ee634a0a3ddbce9684f21,57,1947,6,187,"('guerra', 5)","('anonymous', 4)","('24', 4)"
19,más de 140 mil refugiados dejaron ucrania en las recientes 24 horas,las 140.000 personas que salieron de ucrania la reciente jornada se suman a las más de dos millones que contabiliza el alto comisionado de naciones unidas para los refugiados (acnur) filippo grandi. el flujo migratorio comenzó después de la invasión rusa iniciada el 24 de febrero.grandi indicó que el umbral de los dos millones se superó en solo 12 días desde el inicio del conflicto lo que representa el flujo más rápido de exiliados en europa desde la segunda guerra mundial según precisó el diario el potosí.desde la organización de las naciones unidas aseguraron que esta cifra podría incrementarse incluso hasta los cuatro millones y se agrava con los intentos fallidos de habilitar corredores humanitarios para el escape de refugiados.antes del inicio del conflicto con rusia ucrania tenía 37 millones de habitantes en el territorio controlado por kiev exceptuando la península de crimea y las dos zonas prorrusas en el este del país.polonia es el país que más refugiados acogió desde el inicio del conflicto la acnur contabilizó hasta el 8 de marzo el ingreso de 1.294.903 personas lo cual representa casi la mitad de la cifra total. antes de la crisis en polonia ya vivían más de 15 millones de ucranianos.hungría también recibió un número significativo de refugiados 203.222 personas lo que según datos del acnur representa un poco menos del diez por ciento del total este país tiene cinco puntos fronterizos con ucrania y varias ciudades limítrofes.la organización de naciones unidas detalló que 235.745 personas lo que representa más del diez por ciento del total buscaron refugio en países mucho más alejados de las fronteras de ucrania./ lmpt,https://lapatria.bo/2022/03/09/mas-de-140-mil-refugiados-dejaron-ucrania-en-las-recientes-24-horas/,lapatria.bo,dbe0b2d6bb883f237f6b43f3b451a480,67,1656,8,154,"('millones', 5)","('personas', 4)","('representa', 4)"
20,nuevamente el tema del silala será el motivo para que bolivia y chile se vean en la haya,el canciller del estado rogelio mayta señaló en recientes horas que bolivia y chile ingresarán próximamente a la fase de alegatos orales en la corte internacional de justicia con sede en la haya ciudad ubicada en países bajos debido al conflicto de las aguas del silala.la fase de sustentación podría prolongarse por varias horas o días por lo cual se descarta que la corte defina el caso en abril.“en abril no habrá definición del tribunal todavía cualquier especulación en ese sentido es una no muy responsable y en este tema que nos concierne a todos los bolivianos debemos ser muy cautos” declaró la autoridad representante de la diplomacia boliviana.según el canciller en bolivia existe un equipo solvente que trabaja intensamente sobre el tema silala desde que el presidente luis arce asumió el gobierno./mdcb,https://lapatria.bo/2022/03/09/nuevamente-el-tema-del-silala-sera-el-motivo-para-que-bolivia-y-chile-se-vean-en-la-haya/,lapatria.bo,2341c1e3396fac1c915043f0dd65499c,88,815,9,78,"('canciller', 2)","('horas', 2)","('bolivia', 2)"
21,productor de “bohemian rhapsody” tendrá a su cargo biopic de michael jackson,graham king productor del film sobre el líder de la banda británica de rock queen se encuentra trabajando en un material audiovisual para contar la historia del rey del pop la película titulará “michael”.se conoce que john branca y john mcclain gestores del patrimonio de jackson serán productores asimismo john logan se encargará de escribir el guion y la compañía de producción cinematográfica lionsgate distribuirá el film a nivel mundial.“la película se está realizando con la ayuda de los herederos de michael jackson lo que puede influir en la manera en que se tratarán las denuncias de abuso de menores que se presentaron contra el rey del pop a lo largo de su carrera y tras su muerte en 2009 apunta una publicación de variety.en tanto el presidente del grupo cinematográfico joe drake a través de un comunicado no descarta que el proyecto será un éxito de la pantalla grande.“estoy muy emocionado de que lionsgate sea parte de esta película épica y emocionado de trabajar con graham quien ha demostrado tener éxito a la hora de contar historias de vida icónicas desde bohemian rhapsody hasta alí” dijo drake.graham king produjo “bohemian rhapsody” biopic de freddie mercury la cinta fue estrenada en 2018 y resultó ganadora de cuatro premios óscar.“conocí a la familia jackson en 1981 y me siento honrado de llevar su legado a la gran pantalla. sentado en el dodger stadium viendo el victory tour nunca podría haber imaginado que casi 38 años después tendría el privilegio de ser parte de esta película” afirmó king.por su parte katherine jackson madre del cantante también se pronunció sobre el proyecto mediante un comunicado.“desde pequeño y como miembro de the jackson 5 michael amaba la magia del cine. como familia nos sentimos honrados de que la historia de nuestra familia cobre vida en la gran pantalla” manifestó.,https://lapatria.bo/2022/02/26/productor-de-bohemian-rhapsody-tendra-a-su-cargo-biopic-de-michael-jackson/,lapatria.bo,55949d2beedeeed9eec6fe81c81d2795,76,1832,8,180,"('jackson', 5)","('película', 3)","('john', 3)"
22,ratifican la suspensión del corso infantil 2022,en virtud de precautelar la salud de los más pequeños del hogar el directorio del círculo cultural y social ateniense ratificó ayer la decisión de suspender la coronación de la reinita 2022 y la realización del corso infantil 2022 debido a la pandemia a causa del covid-19.la entrada del corso infantil actividad que forma parte el programa del carnaval de oruro obra maestra del patrimonio oral e intangible de la humanidad por segundo año consecutivo fue suspendida en enero y dicho anunció fue ratificado ayer por el círculo cultural y social ateniense.“emitimos un comunicado en enero cosa que ratificamos en vista de que nosotros cuidamos primero la salud de los niños y de la población de oruro no tenemos absolutamente ningún informe de las actividades pasadas de este carnaval por eso ratificamos para precautelar ante todo la salud de los niños” manifestó el presidente del círculo cultural y social ateniense gastón tórrez.según tórrez la organización de la coronación de la reinita 2022 se prepara desde septiembre y se presenta una convocatoria para el corso infantil en la cual participan entre cuatro mil a cinco mil niños para los cuales debe buscarse los premios respectivos.sin embargo para el próximo año el directorio del círculo cultural y social ateniense espera realizar el corso infantil 2023 tomando todas las medidas de bioseguridad para precautelar la salud y evitar contagios.“ya estamos en ese deseo de mejorar incluso nuestro premios para los próximos años y este año les pedimos a los niños tengan paciencia ya que todavía vivimos con la pandemia” dijo tórrez.,https://lapatria.bo/2022/03/03/ratifican-la-suspension-del-corso-infantil-2022/,lapatria.bo,a54a15a845f6e47e141b8538916cf18c,47,1590,5,148,"('salud', 4)","('círculo', 4)","('cultural', 4)"
23,potosí: sujeto decapita a su pareja y huye del lugar,una mujer de 29 años fue agredida y decapitada presuntamente por su esposo de 49 años quien huyó de la escena del crimen. el hecho sucedió en el día internacional de la mujer en potosí informó este miércoles la fiscal departamental roxana choque.la fiscal resaltó que se activaron todos los mecanismos de búsqueda nacional e internacional para dar con el paradero del sujeto.la víctima fue identificada como pamela r. s. y el presunto autor del hecho oswil f. m. la pareja tiene un hijo de casi cuatro años de edad.«una vez que nos hemos constituido en el lugar se pudo verificar que se trataba de una mujer de aproximadamente 29 años quien además había sido decapitada. se ha realizado inmediatamente todas las diligencias investigativas» manifestó.choque detalló que se tiene a una persona aprehendida quien será imputada por el supuesto delito de complicidad afirmando que conoce “todos los antecedentes del hecho de sangre” según las investigaciones de la fiscalía reportó la agencia de noticias anf.el hecho de sangre ocurrió el 8 de marzo cuando organizaciones y colectivos de mujeres protestaron contra los feminicidios aproximadamente a las 1930 horas.la mamá del presunto feminicida wilma m. f. reportó la desaparición de su hijo y afirmó que se encontraría en una de las habitaciones de su domicilio.cuando los efectivos policiales llegaron a la vivienda encontraron el cuarto con llave pero la mujer insistió para que los efectivos entren por la ventana y al ingresar encontraron el cuerpo decapitado de la víctima.de acuerdo con la información de la fiscal la autopsia reveló que la víctima sufrió un daño en toda su integridad física.«se presume que se ha generado una pelea ha sufrido golpes entendemos que la víctima ha intentado defenderse pero bueno lamentablemente se ha dado fin con la vida de esta persona» afirmó./jdlf/,https://lapatria.bo/2022/03/09/potosi-sujeto-decapita-a-su-pareja-y-huye-del-lugar/,lapatria.bo,23fd6ea34015216dad190b98a1e9f384,52,1840,6,169,"('mujer', 4)","('años', 4)","('hecho', 4)"
24,la película más votada en twitter recibirá un óscar,el reciente lunes la academia de hollywood anunció por primera vez en la historia que los óscar abrirán su votación al público y reconocerán a la película más votada en la red social twitter.desde el lunes hasta el 3 de marzo los internautas podrán votar por su película favorita mediante la etiqueta #oscarsfanfavorite y también seleccionar la escena con la que más disfrutaron este año bajo la premisa #oscarscheermoment.en tanto los mensajes más sobresalientes se incluirán en la transmisión de la gala el 27 de marzo además la academia sorteará entre todos los participantes tres viajes a la próxima ceremonia donde los ganadores podrán presentar uno de los premios.además de twitter también se podrá votar por la película favorita desde la página web de la organización reportó la agencia internacional de noticias efe.“los óscar son una oportunidad de unir a personas de todo el mundo con su amor por el cine y a través de estas actividades los usuarios de las redes sociales ahora tienen más oportunidades de interactuar con la gala en tiempo real formar comunidad y ser parte de la experiencia” indica parte de un comunicado de la vicepresidenta de marketing digital de la academia meryl johnson.desde la organización del evento cinematográfico más importante del cine insistieron que sencillamente “se reconocerá” a la cinta más votada que puede no estar nominada a los premios pero que la iniciativa no promueve ninguna categoría oficial.en 2019 la academia planteó la creación de una categoría que premiara a la película más “popular” del año pero la idea no prosperó. su intención era atraer a la audiencia de los “taquillazos” como las franquicias de marvel dc comics y star wars sin necesidad de incluirlos en sus categorías generales reservadas a filmes de autor o del circuito independiente.entre tanto este año ninguna de las diez cintas nominadas a mejor película está entre las películas más taquilleras de la temporada.este año las nominadas al óscar a la mejor película son “the power of the dog” “licorice pizza” “coda” “don’t look up” “king richard” “nightmare alley” “drive my car” “dune” “belfast” y “west side story”.,https://lapatria.bo/2022/02/19/la-pelicula-mas-votada-en-twitter-recibira-un-oscar/,lapatria.bo,661f30604dbabbed85fc36b87712f05c,51,2143,5,198,"('película', 6)","('academia', 4)","('año', 4)"
25,concuñada de alcalde cruceño vinculada con supuestos cobros a funcionarios en la alcaldía,el abogado joel bravo acusó a una concuñada del alcalde cruceño jhonny fernández con supuestos cobros de diezmos que se hicieron a funcionarios municipales dinero que llegaría al burgomaestre.la denuncia es resultado de las investigaciones que surgió a raíz de una demanda de su clienta de quien solo proporcionó las iniciales del nombre c.a.d para mantener en secreto profesional y no tener represarías en contra de su defendida. indicó el abogado producto de un dinero que le habría sonsacado ana gloria s. exfuncionaria municipal vinculada al alcalde.el abogado señaló que mediante un requerimiento fiscal se identificó a la concuñada del alcalde quien sería propietaria de la cuenta en la entidad financiera donde se realizaban los depósitos.«les desafío a las autoridades al ministerio público y al órgano judicial que investiguen este caso porque esta señora ana gloria tiene dos procesos y no conoce una medida cautelar y pido que actúen de la misma forma en la que actuaron contra otras personas donde a simple indicación de un testigo como si fuera palabra santa se han aprehendido a mucha gente» dijo bravo a los medios.desde unidad cívica solidaridad (ucs) partido de fernández el concejal maikol negrete respondió que estas denuncias son «cortinas de humo» pues bravo es también abogado defensor de angélica sosa exalcaldesa procesada dentro del caso ítems fantasmas y detenida preventivamente en palmasola.«nosotros no nos vamos a prestar a estos juegos políticos» señaló a tiempo de invitar para que bravo realice la denuncia de manera formal ante el ministerio público y así se pueda esclarecer este tema./svl,https://lapatria.bo/2022/03/09/concunada-de-alcalde-cruceno-vinculada-con-supuestos-cobros-a-funcionarios-en-la-alcaldia/,lapatria.bo,d89596ddcc16f746ee404b40f5095dfb,89,1624,8,157,"('abogado', 4)","('bravo', 4)","('concuñada', 2)"
26,exjefe de la casa militar es aprehendido por traslado de la medalla presidencial en 2019,el exjefe de la casa militar y general de brigada del ejército milton navia fue aprehendido en recientes horas por ordenar el traslado de la medalla presidencial del banco central de bolivia (bcb) sin documentación de respaldo ni el protocolo de seguridad respectivo en noviembre de 2019 para la posesión de jeanine áñez.la exautoridad militar fue aprehendida por el delito de uso indebido de influencias. la fiscalía confirmó que la aprehensión se realizó después de la declaración informativa y que la situación legal del acusado la decidirá un juez en las siguientes horas según informó página siete.“al haber encontrado los suficientes elementos de convicción la fiscalía ordenó la aprehensión del exjefe de la casa militar porque se presume que habría ordenado el 11 de noviembre de 2019 al entonces presidente del banco central de bolivia pablo ramos que la medalla presidencial de bolivia sea retirada sin autorización previa de la autoridad competente” afirmó el fiscal departamental de la paz william alave.además la fiscal anticorrupción lupe zabala afirmó que la investigación preliminar presume que entre el 11 y14 de noviembre de 2019 el exjefe militar mediante una carta designó al ayudante de la casa militar como responsable de recoger la joya presidencial del banco central.de acuerdo a informes y documentación requeridos por el ministerio público demostraron que no existen registros del 2019 en la casa militar que respalden el retiro de la medalla presidencial tampoco la designación de alguna autoridad competente según la normativa para dicho fin.finalmente se constató la falta de protocolos de seguridad para el retiro de los símbolos patrios la nota de la fiscalía señala que la medalla presidencial fue impuesta a jeanine áñez por las fuerzas armadas en traje de campaña la noche del 12 de noviembre de 2019 en el palacio quemado./ lmpt,https://lapatria.bo/2022/03/09/exjefe-de-la-casa-militar-es-aprehendido-por-traslado-de-la-medalla-presidencial-en-2019/,lapatria.bo,0ba3312dbd105dc2fc7a928218e8da65,88,1863,8,169,"('militar', 6)","('presidencial', 5)","('2019', 5)"
