,title,contents,url,host,uid,leng title,leng contents,token title,token contents,top 1 words contents,top 2 words contents,top 3 words contents
10,magisterio considera que 107 ítems es una cifra menor a lo que ellos esperaban,el miércoles precedente tras varias horas de reunión entre autoridades del ministerio de educación y la dirigencia de los maestros urbanos del país se determinó un cuarto intermedio para realizar una asamblea y analizar la propuesta que presentó el ejecutivo para otorgar 107 ítems nuevos para el magisterio.el dirigente nacional de los profesores ludwig salazar indicó que serán los educadores quienes decidirán si se acepta o no la propuesta porque el pedido oficial es de diez mil ítems para cubrir el déficit que existe en el sector educativo.“la propuesta del gobierno es solamente diez mil doscientos setenta y dos horas que equivale a 107 ítems que se ha incrementado para poder cubrir el déficit histórico y las nivelaciones de hora. nosotros creemos que no es suficiente pero esto se va definir en una conferencia nacional extraordinaria que hemos convocado a las 31 federaciones y a todos los colegas que llegaron a la paz vamos analizar la propuesta del ministro de educación la conferencia definirá las acciones a seguir “expresó salazar.advirtió que las marchas estarán paralizadas mientras no exista una socialización de las propuestas que realizó el gobierno hacia el sector de los maestros además mencionó que el tema del incremento del presupuesto para la educación aun no fue un asunto a tratar.“creemos que no satisface la demanda de los trabajadores de educación por lo menos necesitamos 10 mil ítems para cubrir nuestras necesidades” concluyó salazar en una publicación de unitel./abh,https://lapatria.bo/2022/03/10/magisterio-considera-que-107-items-es-una-cifra-menor-a-lo-que-ellos-esperaban/,lapatria.bo,b2afde81f451c7cbf081344ae781b1be,78,1505,8,132,"('educación', 4)","('propuesta', 4)","('ítems', 4)"
11,tras entregarse la reina del microtráfico guarda silencio,paola pérez ledezma más conocida como la reina del microtráfico decidió guardar silencio después de entregarse a la policía acompañada de su abogado el precedente miércoles aproximadamente a las 16.00 horas llegó a la fiscalía de sustancias controladas de la calle barcelona en santa cruz.pérez estaba junto a su abogado y fue recibida por el fiscal a cargo del caso fernando mejía a quien presentó su carnet de identidad y fue de inmediato trasladada por policías antinarcóticos a dependencias de la felcn.al tratarse de una de las mujeres más buscadas desde el 25 de febrero efectivos policiales de la felcn se encargaron de hacer seguimiento y vigilancia permanente con el fin de capturarla por tal razón el fiscal ya tenía una orden de aprehensión para paola pérez ledezma y cuando ella se presentó le leyeron sus derechos.la aprehendida una vez en instalaciones de la felcn del cuarto anillo se sentó frente al fiscal y los agentes de investigación que estaban dispuestos a escuchar su declaración sin embargo decidió callar haciendo uso de sus derecho constitucional.la fiscalía antidrogas juntamente con el fiscal mejía presentarán una imputación en el transcurso de hoy y se solicitará su detención en la cárcel de palmasola por delitos de tráfico en sustancias controladas confabulación asociación delictuosa y otros porque existen pruebas suficientes en su contra por la venta de droga al raleo.los últimos informes de la felcn dieron cuenta de que la venta de droga al raleo en las licorerías le reportaba jugosas ganancias en dinero a paola pérez ledezma al extremo de llegar a tener al menos 21 casas en diferentes puntos de satélite norte./abh,https://lapatria.bo/2022/03/10/tras-entregarse-la-reina-del-microtrafico-guarda-silencio/,lapatria.bo,b30528c93480c1af0f86507a8a132344,57,1657,5,151,"('fiscal', 4)","('paola', 3)","('pérez', 3)"
12,las sanciones a rusia llegaron a afectar al club chelsea,el gobierno de reino unido y su gabinete a la cabeza de boris jonhson la mañana de hoy hizo conocer del congelamiento de sus activos a roman abramovich propietario del club chelsea también se le prohibió las transacciones con personas empresas y viajes.el gobierno británico sancionó hasta ahora a siete oligarcas rusos entre ellos roman abramovich por tener vínculos con vladimir putin.con estas medidas el proceso de venta del equipo cambió y ya no será el empresario ruso el que decida sobre la venta del club. el gobierno británico será el encargado de las gestiones necesarias para encontrar un nuevo propietario aunque abramovich todavía podría exigir la devolución de los préstamos que concedió al chelsea valorados en cerca de 2.000 millones de euros.la semana pasada el propietario ruso informó en un comunicado oficial que perdonaba la deuda al chelsa. si bien los últimos acontecimientos podrían hacerle cambiar de opinión. no obstante el resultado sería el mismo porque “mi intención es donar el dinero recibido por la venta del club a las víctimas en ucrania” fueron las palabras de abramovich. se estima que las sanciones tienen un valor aproximado a los 20.000 millones de dólares según el gobierno del reino unido.los nuevos acuerdos o los nuevos préstamos están prohibidos. esto no quiere decir que los acuerdos cerrados o los préstamos ya concedidos no puedan ser pagados por el club. igualmente los ingresos procedentes del área comercial o de los derechos televisivos seguirán siendo explotados pero se quedarán congelados y el equipo no podrá disponer de ellos./svl,https://lapatria.bo/2022/03/10/las-sanciones-a-rusia-llegaron-a-afectar-al-club-chelsea/,lapatria.bo,e2742dada7735214a3a2e30321ebd83b,56,1586,6,153,"('gobierno', 4)","('club', 4)","('abramovich', 3)"
13,agropecuarios aseguran que la guerra “dispara” precio de insumos,lecheros polleros y porcinocultores de cochabamba alertaron sobre el incremento de precios del maíz trigo soya y urea debido al conflicto entre rusia y ucrania que causó desequilibrios en la bolsa internacional donde se cotizan estos alimentos.“se han disparado los precios” dijo el gerente de la cámara agropecuaria de cochabamba rolando morales quien explicó que la tonelada de urea se cotizaba en 500 dólares sin embargo a principios de esta semana se registró un alza del casi 100 por ciento actualmente cuesta 900 dólares según informó el diario opinión.morales explicó que ese fertilizante lo usan para mejorar el rendimiento productivo de los campos de cultivo y que los agricultores lo adquieren regularmente de la planta de bulo bulo.la urea presentó un alza en su precio porque rusia es uno de los principales productores del mundo sin embargo debido al conflicto que atraviesa con ucrania la producción se vio afectada.de acuerdo con datos publicados por el ministerio de comercio e industria de rusia ese país genera aproximadamente 50 toneladas de ese y otros fertilizantes al año el 13 por ciento de la producción está destinada para el resto del mundo.la cotización de estos cuatro productos beneficiará a los productores y exportadores de bolivia pero irá en detrimento del sector agropecuario considerando que es “altamente demandante” del maíz trigo soya y urea.según la cámara agropecuaria los polleros porcinocultores y lecheros de cochabamba también serán afectados pues compran esos productos para la preparación de comida balanceada de vacas pollos y cerdos.según el presidente de la cámara nacional de industrias (cni) ibo blazicevic si el conflicto entre rusia y ucrania persiste “no existe manera de que bolivia escape al efecto global con el tema del trigo” incluso es posible que más insumos y materias primas suban sus precios./ lmpt,https://lapatria.bo/2022/03/10/agropecuarios-aseguran-que-la-guerra-dispara-precio-de-insumos/,lapatria.bo,e6bb57dfbef29437bc8deb933d003fbc,64,1862,6,172,"('rusia', 4)","('cochabamba', 3)","('urea', 3)"
14,al menos 18 millones de ucranianos necesitarán ayuda humanitaria según la cruz roja,aproximadamente 18 millones de ucranianos necesitarán ayuda humanitaria como consecuencia de la guerra lo cual supone un tercio de la población que tenía ese país antes de la invasión rusa indicaron este jueves desde la federación internacional de la cruz roja (ficr).las previsiones anticipan la inminente llegada de un frente frío sobre el país lo cual hace temer que la situación sanitaria la cual ya es crítica empeore aún más en particular entre los más vulnerables como los niños y ancianos.en tan solo dos semanas la guerra llevó al exilio a 23 millones de ucranianos y residentes de terceros países que vivían en ucrania de los cuales más de dos millones se encuentran en los países vecinos como polonia hungría rumanía moldavia y eslovaquia donde las respectivas sociedades de la cruz roja están movilizadas y les prestan ayuda.«la vida de millones está afectada y hay una preocupación real de transmisión de enfermedades de que las patologías preexistentes se agraven y por las consecuencias sobre la salud mental de la gente» comunicaron desde la federación desde su sede global en ginebra.lo más urgente son los alimentos agua atención médica de emergencia y refugio pero en los próximos días semanas y meses también será fundamental dar acceso a las víctimas de este conflicto a apoyo psicosocial añadió el ente internacional.la ficr al igual que la organización mundial de la salud (oms) también se “inquietan” de una eventual propagación de coronavirus entre la población desplazada o no ya que sólo un tercio de la gente en ucrania había recibido una dosis de la vacuna hasta el inicio de la guerra.asimismo se trata de uno de los países con la mayor tasa de tuberculosis multirresistente en el mundo./mdcb,https://lapatria.bo/2022/03/10/al-menos-18-millones-de-ucranianos-necesitaran-ayuda-humanitaria-segun-la-cruz-roja/,lapatria.bo,31ad48121c73ae1542e1c14c07e6bc95,83,1722,8,159,"('millones', 4)","('cual', 3)","('desde', 3)"
15,más de 200 policías fueron dados de baja por deserción entre 2020 y 2021,a nivel nacional durante las gestiones 2020 y 2021 el tribunal disciplinario de la policía registró 315 resoluciones de baja temporal y definitiva de sus filas de las cuales 200 fueron por deserción según datos de la entidad verde olivo.“en la gestión 2020 ha habido 135 servidores policiales que han sido separados de la institución a consecuencia de este articulo (deserción) y la gestión 2021 han sido separados 67 servidores policiales» informó a erbol el inspector general de la policía general álvaro álvarez.es decir que durante las dos gestiones 202 efectivos recibieron la baja por deserción en el marco del artículo 14 numeral 9 de la ley del régimen disciplinario de la policía.la autoridad policial indicó varias causas por la que los efectivos dejaron la institución una de ellas es el factor económico la familia o simplemente no están conformes con la actividad que se realiza dentro la entidad.y la segunda causa de bajas dentro el verde olivo se dio por la actividad ilícita de algunos efectivos policiales y por esta falta 11 efectivos fueron dados de baja en 2020 mientras que en 2021 un total de diez servidores policiales recibieron la baja.el inspector general también indicó que según los registros que tiene la policía los efectivos policiales que tienen mayores sanciones son subtenientes y sargentos que incursionan en su primer año de trabajo.mencionó que muchos de estos casos se dan por imprudencia falta de experiencia o simplemente por negligencia.“si hacemos una comparación los subtenientes cometerían 162 faltas en relación a los tenientes coroneles que cometen ocho faltas” explicó el inspector quién además dijo que ante este hecho se está realizando de manera permanente capacitaciones y concienciación sobre la ley 101 entre otras normas./abh,https://lapatria.bo/2022/03/10/mas-de-200-policias-fueron-dados-de-baja-por-desercion-entre-2020-y-2021/,lapatria.bo,9d162ec526953e15c965bbad74441358,72,1780,8,170,"('policiales', 5)","('efectivos', 5)","('2020', 3)"
16,presidente de ucrania condena ataque ruso a un hospital,el presidente de ucrania volodímir zelenski condenó este miércoles los ataques aéreos sobre la ciudad de mariúpol que impactaron varias instalaciones médicas la autoridad calificó el hecho como “atrocidad”.el mandatario también reiteró el pedido a sus aliados de occidente para el despliegue de fuerzas y restricción de vuelo sobre territorio ucraniano.“hay gente niños bajo los escombros. ¿cuánto tiempo más seguirá el mundo siendo cómplice e ignorando el terror?… ¡declaren ahora mismo la zona de exclusión aérea! ¡detengan la matanza! tienen el poder pero parece que están perdiendo humanidad” manifestó zelenski según informó infobae.sin embargo desde bruselas y washington expresaron su rechazo a esta medida debido a que la declaración de zona de exclusión requiere que derriben naves rusas lo que representaría una confrontación directa entre potencias nucleares.las fuerzas armadas de ucrania denunciaron el ataque aéreo sobre mariúpol ciudad “clave” para las aspiraciones rusas de unir la península de crimea con los territorios del donbás.uno de los miembro de la administración militar regional de donetsk pavlo kirilenko informó que fueron atacados un hospital de maternidad un centro médico y otras instalaciones de salud asimismo manifestó que los rusos no solo cruzaron la línea de lo que es aceptable en las relaciones entre estados y pueblos sino que han cruzado la línea de la humanidad.ante estos hechos el ministro de exteriores ucraniano dimitro kuleba usó su cuenta de twitter para pedir a la comunidad internacional que utilice la fuerza para frenar “esta guerra bárbara contra civiles y bebés” también acusó a rusia de bloquear ayuda humanitaria y de entorpecer evacuaciones de civiles.kuleba también manifestó que “al menos de 3.000 bebés necesitan alimentos y medicinas” sus declaraciones llegaron después que las autoridades de la ciudad indicaran que queda comida para un periodo de tres a cinco días./ lmpt,https://lapatria.bo/2022/03/09/presidente-de-ucrania-condena-ataque-ruso-a-un-hospital/,lapatria.bo,a24cf19c54b6246224b9bd37ae30e97d,55,1935,6,180,"('sobre', 3)","('ciudad', 3)","('manifestó', 3)"
17,según la onu la pandemia de covid-19 se prolongaría si las personas no acceden a una vacuna,desde la organización de las naciones unidas (onu) la mañana de hoy atreves de un comunicado por el secretario general antonio guterres instó a que acudan a los puntos de vacunación aquellos ciudadanos que aún no lo hicieron y evitar nuevas variantes del covid-19.si bien la mayoría de las regiones del mundo registraron una disminución en los contagios por coronavirus el secretario general de la onu antonio guterres aseguró que la pandemia aún no llegó a su fin y que es necesario continuar con la vacunación.según el reporte oficial de la organización mundial de la salud (oms) apunta que el 64 por ciento de la población global tiene al menos una dosis de las vacunas.“más de 446 millones de casos de covid-19 se atendieron en el mundo más de seis millones de muertes confirmadas y otro grupo incontable fue la causante de un deterioro en su salud mental» fue lo manifestó guterres mediante un comunicado de agencia internacional.asimismo aseveró que son 4.988 millones de personas que accedieron a la vacuna que equivale a el 64 por ciento de la población mundial vacunadas con al menos una dosis.el cómputo mundial de dosis administradas superó los 10.897 millones de inyecciones y la media diaria se aproxima a los 25 millones impulsada también por las dosis de refuerzo (tercera y cuarta) en los países desarrollados.hace unas semanas desde la oms se anticipó que el objetivo es llegar al 70 por ciento de la población mundial con primera dosis a mediados de este año 2022.frente a las nuevas variantes del coronavirus como ómicron y delta y por su mayor transmisibilidad los expertos en el mundo recomendaron que los diferentes gobiernos mantengan la vigilancia epidemiológica las medidas de bioseguridad.por ello se recalca que los inmunizantes siguen evitando los casos de enfermedad graves de seis a ocho de cada diez y hasta un 80 por ciento de hospitalizaciones./ svl,https://lapatria.bo/2022/03/09/segun-la-onu-la-pandemia-de-covid-19-se-prolongaria-si-las-personas-no-acceden-a-una-vacuna/,lapatria.bo,53332368122037477af7cee0d6ac85d0,91,1882,7,166,"('millones', 5)","('mundial', 4)","('ciento', 4)"
18,al menos 450 terroristas arriban a ucrania para luchar contra rusia,aproximadamente 450 terroristas de distintas nacionalidades llegaron en los recientes días a ucrania desde siria para luchar contra las fuerzas de rusia según reportaron el miércoles precedente desde la agencia de noticias sputnik.al mando de altos jefes del grupo terrorista hayat tahrir al-sham (hts) liderada por el frente al-nusra (autoproclamado frente fath al-sham) la semana anterior mantuvieron reuniones con altos cargos del partido islámico de turquestán los mismos asociados al grupo terrorista al- qaeda y acordaron que varios de sus combatientes ingresen a ucrania a través de suelo turco.por ahora suman aproximadamente 450 extranjeros combatientes que salieron de idlib siria rumbo a ucrania150 con ciudadanía bélgica francia marruecos túnez chechenia y el reino unido y otros 300 son locales sirios de idlib y alepo quienes llegaron a ucrania tres días después de haber abandonado el territorio sirio.asimismo estos mercenarios fueron reclutados para luchar contra el ejército y lucharán frente a rusia a cambio de sueldos se ofreció una recompensa de 1.200 a 1.500 dólares para los combatientes sirios pero no se sabe cuánto se pagara a los ciudadanos extranjeros.los informantes también indicaron que los combatientes llegaron a ucrania el domingo por la noche y desde entonces no se conoce su destino final en ucrania./abh,https://lapatria.bo/2022/03/09/al-menos-450-terroristas-arriban-a-ucrania-para-luchar-contra-rusia/,lapatria.bo,5c6aa257a2207cedbc10a098c784bbb5,67,1341,7,132,"('ucrania', 4)","('combatientes', 4)","('llegaron', 3)"
19,banco de rusia restringe montos elevados de dólares a ciudadanos,desde el banco central de rusia (rb) se emitió un comunicado la mañana de este miércoles a través de su representante elvira nabiullina y se fijó un tope máximo diez mil dólares que pueden sacar de sus cuentas los ciudadanos rusos también se prohibió vender la moneda extranjera a sus clientes esta orden estará vigente hasta el 9 de septiembre.asimismo se remarcó que la medida no afectará al 90 por ciento de los rusos ya que nueve de cada diez cuentas en moneda extranjera en el país no superan el nivel de los diez mil dólares por lo cual los depósitos o cuentas en moneda extranjera podrían recibir la totalidad de sus fondos en divisas o efectivo.durante los seis meses de vigencia de esta orden los ciudadanos podrán continuar manteniendo fondos en depósitos o cuentas en moneda extranjera que seguirán contabilizándose en la divisa en la que se abrió la cuenta o el depósito conservando las condiciones así como el cálculo de los intereses de los depósitos.este decreto también prohibirá desde el día siguiente realizar “operaciones de cambio relacionadas con la provisión por parte de residentes a favor de no residentes de moneda extranjera” y transferir moneda extranjera a cuentas abiertas en bancos y otras organizaciones del mercado financiero fuera de rusia”.la nueva norma del banco central de la federación rusa se adoptó tras la decisión de la unión europea estados unidos y numerosos países más de imponer sanciones económicas a rusia por su invasión de ucrania el 24 de febrero que causó ya miles de muertos y más de dos millones de refugiados ucranianos./ svl,https://lapatria.bo/2022/03/09/banco-de-rusia-restringe-montos-elevados-de-dolares-a-ciudadanos/,lapatria.bo,ad85a146189858c4579ad09913588cbd,64,1580,7,146,"('moneda', 6)","('cuentas', 5)","('extranjera', 5)"
20,canciller alemán descarta entrega de aviones de combate a ucrania,la posibilidad de suministrar aviones de combate a ucrania fue descartada por el canciller alemán olaf scholz este miércoles. la autoridad se pronunció tras el debate de un posible intercambio de aeronaves entre estados unidos y polonia para ceder a kiev.scholz se refirió al tema en una rueda de prensa en berlín luego de su encuentro con el primer ministro canadiense justin trudeau reportó la agencia de noticias efe.«tenemos que analizar con mucha exactitud qué hacemos en concreto y entre las posibilidades no está de ningún modo el suministro de aviones de combate» manifestó.asimismo resaltó que alemania brinda apoyo financiero a ucrania enviando también ayuda humanitaria equipamiento militar y “de forma excepcional” armas defensivas.por su parte trudeau indicó que canadá seguirá suministrando armamento a kiev pero precisó que es necesario mostrar cautela para no «expandir» el conflicto señalando que el objetivo es «desescalar» la situación.anunció que en los próximos días su gobierno se propone entregar a ucrania «equipos especializados» entre ellos cámaras para drones sin embargo el transporte presenta «desafíos logísticos».por otro lado el ministro polaco de exteriores anunció que polonia estaba «preparada» para entregar sus aviones mig de fabricación rusa a las fuerzas norteamericanas en la base aérea de ramstein de alemania a cambio de un número equivalente de aviones f-16 usados para entregarlos a ucrania.la oferta de polonia fue rechazada por el portavoz del departamento de defensa de estados unidos john kirby.en tanto un representante del ministerio de exteriores alemán aseguró que el debate sobre la posible entrega de aviones a ucrania aún continúa pero destacó que la organización del tratado del atlántico norte (otan) considera que es preciso evitar una implicación directa en la guerra en ucrania.scholz y trudeau declararon que durante su encuentro conversaron sobre cómo sus países pueden apoyarse mutuamente para hacer frente a los retos del suministro energético y de la transición verde ante el conflicto con moscú.trudeau subrayó que desde que rusia atacó ucrania el 24 de febrero la situación es más complicada “pero también existe una mayor motivación».scholz reiteró que “no es partidario” de poner fin a las importaciones de energía de rusia ya que en europa no se ven en la misma situación que estados unidos país que es exportador de petróleo.“las cuestiones técnicas que plantearía un posible embargo no serían fáciles de resolver» añadió.indicó que su gobierno «se ocupa» de la cuestión y enumeró medidas con las que se pretende reducir la dependencia de rusia como la construcción de terminales para almacenar gas natural licuado./jdlf/,https://lapatria.bo/2022/03/09/canciller-aleman-descarta-entrega-de-aviones-de-combate-a-ucrania/,lapatria.bo,38d4075b8352f171413e4148e22e259b,65,2692,7,240,"('aviones', 5)","('ucrania', 5)","('posible', 3)"
21,nueve abogados internacionales participarán de la defensa de bolivia por el silala,en la demanda interpuesta por chile por las aguas del silala nueve juristas internacionales forman parte del equipo jurídico de bolivia. los abogados participarán en la fase alegatos orales que se tiene previsto que comience desde el 1 de abril.el equipo internacional de juristas lo conforman el francés alain pellet el estadounidense rodman bundy el francés mathias forteau el estadounidense gabriel eckstein el italiano francesco sindico la española laura novilla el nicaragüense edgardo sobenes y la francesa héloise bajer-pellet.el secretario general de la dirección estratégica de reivindicación marítima y silala (diremar) emerson calderón aseveró que el equipo boliviano está liderado por el agente ante la corte internacional de justicia (cij) y embajador de bolivia en los países bajos roberto calzadilla.calderón señaló que el equipo de abogados es multidisciplinario con personas que trabajaron en las investigaciones que llevó a cabo bolivia con relación al silala.“el equipo que se tiene está conformado por una parte de abogados y otros profesionales de otras ramas bolivianos y han estado trabajando permanentemente prácticamente desde el inicio de este caso” manifestó el canciller rogelio mayta.el jefe de la diplomacia boliviana detalló que el 1 de abril comenzará la fase de alegatos orales con chile reportó la red erbol.el 4 de abril responderá bolivia como demandante y contrademandante al día siguiente volvería a exponer sus argumentos y reconvenciones finalmente el 6 se efectuarán “observaciones de chile a las reconvencionales de bolivia”.el 7 de abril se desarrollará el interrogatorio de expertos convocados por chile y el viernes 8 interrogatorio de expertos convocados por bolivia.el 11 de abril será la segunda ronda de alegatos orales de chile y el 13 la segunda ronda de alegatos de bolivia incluida reconvenciones. el jueves 14 será la réplica de chile a las reconvenciones de bolivia.según mayta cuando se concluyan la fase de alegatos el tribunal “tomará un tiempo” para que de su decisión aseveró que la situación podría demandar algunas semanas o meses./jdlf/,https://lapatria.bo/2022/03/09/nueve-abogados-internacionales-participaran-de-la-defensa-de-bolivia-por-el-silala/,lapatria.bo,bf038e2c28b6e742fe03d0103b61d0ef,82,2099,7,192,"('chile', 6)","('equipo', 5)","('bolivia', 5)"
22,productor de “bohemian rhapsody” tendrá a su cargo biopic de michael jackson,graham king productor del film sobre el líder de la banda británica de rock queen se encuentra trabajando en un material audiovisual para contar la historia del rey del pop la película titulará “michael”.se conoce que john branca y john mcclain gestores del patrimonio de jackson serán productores asimismo john logan se encargará de escribir el guion y la compañía de producción cinematográfica lionsgate distribuirá el film a nivel mundial.“la película se está realizando con la ayuda de los herederos de michael jackson lo que puede influir en la manera en que se tratarán las denuncias de abuso de menores que se presentaron contra el rey del pop a lo largo de su carrera y tras su muerte en 2009 apunta una publicación de variety.en tanto el presidente del grupo cinematográfico joe drake a través de un comunicado no descarta que el proyecto será un éxito de la pantalla grande.“estoy muy emocionado de que lionsgate sea parte de esta película épica y emocionado de trabajar con graham quien ha demostrado tener éxito a la hora de contar historias de vida icónicas desde bohemian rhapsody hasta alí” dijo drake.graham king produjo “bohemian rhapsody” biopic de freddie mercury la cinta fue estrenada en 2018 y resultó ganadora de cuatro premios óscar.“conocí a la familia jackson en 1981 y me siento honrado de llevar su legado a la gran pantalla. sentado en el dodger stadium viendo el victory tour nunca podría haber imaginado que casi 38 años después tendría el privilegio de ser parte de esta película” afirmó king.por su parte katherine jackson madre del cantante también se pronunció sobre el proyecto mediante un comunicado.“desde pequeño y como miembro de the jackson 5 michael amaba la magia del cine. como familia nos sentimos honrados de que la historia de nuestra familia cobre vida en la gran pantalla” manifestó.,https://lapatria.bo/2022/02/26/productor-de-bohemian-rhapsody-tendra-a-su-cargo-biopic-de-michael-jackson/,lapatria.bo,55949d2beedeeed9eec6fe81c81d2795,76,1832,8,180,"('jackson', 5)","('película', 3)","('john', 3)"
23,ratifican la suspensión del corso infantil 2022,en virtud de precautelar la salud de los más pequeños del hogar el directorio del círculo cultural y social ateniense ratificó ayer la decisión de suspender la coronación de la reinita 2022 y la realización del corso infantil 2022 debido a la pandemia a causa del covid-19.la entrada del corso infantil actividad que forma parte el programa del carnaval de oruro obra maestra del patrimonio oral e intangible de la humanidad por segundo año consecutivo fue suspendida en enero y dicho anunció fue ratificado ayer por el círculo cultural y social ateniense.“emitimos un comunicado en enero cosa que ratificamos en vista de que nosotros cuidamos primero la salud de los niños y de la población de oruro no tenemos absolutamente ningún informe de las actividades pasadas de este carnaval por eso ratificamos para precautelar ante todo la salud de los niños” manifestó el presidente del círculo cultural y social ateniense gastón tórrez.según tórrez la organización de la coronación de la reinita 2022 se prepara desde septiembre y se presenta una convocatoria para el corso infantil en la cual participan entre cuatro mil a cinco mil niños para los cuales debe buscarse los premios respectivos.sin embargo para el próximo año el directorio del círculo cultural y social ateniense espera realizar el corso infantil 2023 tomando todas las medidas de bioseguridad para precautelar la salud y evitar contagios.“ya estamos en ese deseo de mejorar incluso nuestro premios para los próximos años y este año les pedimos a los niños tengan paciencia ya que todavía vivimos con la pandemia” dijo tórrez.,https://lapatria.bo/2022/03/03/ratifican-la-suspension-del-corso-infantil-2022/,lapatria.bo,a54a15a845f6e47e141b8538916cf18c,47,1590,5,148,"('salud', 4)","('círculo', 4)","('cultural', 4)"
24,secretario municipal de cultura presenta su renuncia irrevocable,el secretario municipal de cultura del gobierno autónomo municipal de oruro (gamo) boris villanueva presentó ayer su renuncia irrevocable al cargo alegando “obstaculización” a su trabajo.mediante una misiva dirigida al alcalde adhemar wilcarani a las 0900 horas del viernes 4 de marzo la carta de renuncia de villanueva fue recibida en oficinas del gamo.“tomo esta decisión porque existe obstaculización al trabajo que vamos realizando por algunos funcionarios al mismo tiempo mencionar que teniendo una diversidad e inmensa riqueza cultural en nuestro medio no se dé la importancia necesaria en el tema de preservación fomento promoción y difusión de nuestra cultura” señala parte de la misiva firmada por villanueva.la renuncia del ahora exautoridad edil se dio a tan solo una semana de la entrada del carnaval de oruro obra maestra del patrimonio oral e intangible de la humanidad 2022.el 4 de mayo en su primer día hábil como alcalde wilcarani posesionó a su gabinete municipal en diferentes secretarías municipales para fortalecer el denominado “gobierno vecinal”.en aquella oportunidad villanueva fue nombrado como el nuevo secretario municipal de cultura decisión considerada como acertada por la federación departamental de bandas de músicos profesionales de oruro (fedbampo) quienes aplaudieron que su ex presidente sea posesionado en el cargo.hasta inicios del año villanueva fue una de las pocas autoridades que el burgomaestre mantuvo en su gabinete que posesionó a nuevos secretarios antes de cumplir su primera gestión en mayo.a lo largo de sus nueve meses en el cargo villanueva realizó diversas actividades con el reto principal de reactivar la actividad cultural mermada por la pandemia del covid-19.entre sus principales acciones en su condición de secretario municipal de cultura villanueva organizó la “retreta de bandas del carnaval de oruro” para mostrar ante el mundo la potencialidad folklórica y cultural de las bandas de música.antes de su renuncia villanueva encaró “en tiempo récord” la organización del carnaval de oruro con salud 2022 junto a las demás instituciones involucradas en la ley 602.,https://lapatria.bo/2022/03/05/secretario-municipal-de-cultura-presenta-su-renuncia-irrevocable/,lapatria.bo,e264f36cf77c29b778c5e47041fa634f,64,2124,6,195,"('villanueva', 7)","('municipal', 5)","('oruro', 4)"
25,concuñada de alcalde cruceño vinculada con supuestos cobros a funcionarios en la alcaldía,el abogado joel bravo acusó a una concuñada del alcalde cruceño jhonny fernández con supuestos cobros de diezmos que se hicieron a funcionarios municipales dinero que llegaría al burgomaestre.la denuncia es resultado de las investigaciones que surgió a raíz de una demanda de su clienta de quien solo proporcionó las iniciales del nombre c.a.d para mantener en secreto profesional y no tener represarías en contra de su defendida. indicó el abogado producto de un dinero que le habría sonsacado ana gloria s. exfuncionaria municipal vinculada al alcalde.el abogado señaló que mediante un requerimiento fiscal se identificó a la concuñada del alcalde quien sería propietaria de la cuenta en la entidad financiera donde se realizaban los depósitos.«les desafío a las autoridades al ministerio público y al órgano judicial que investiguen este caso porque esta señora ana gloria tiene dos procesos y no conoce una medida cautelar y pido que actúen de la misma forma en la que actuaron contra otras personas donde a simple indicación de un testigo como si fuera palabra santa se han aprehendido a mucha gente» dijo bravo a los medios.desde unidad cívica solidaridad (ucs) partido de fernández el concejal maikol negrete respondió que estas denuncias son «cortinas de humo» pues bravo es también abogado defensor de angélica sosa exalcaldesa procesada dentro del caso ítems fantasmas y detenida preventivamente en palmasola.«nosotros no nos vamos a prestar a estos juegos políticos» señaló a tiempo de invitar para que bravo realice la denuncia de manera formal ante el ministerio público y así se pueda esclarecer este tema./svl,https://lapatria.bo/2022/03/09/concunada-de-alcalde-cruceno-vinculada-con-supuestos-cobros-a-funcionarios-en-la-alcaldia/,lapatria.bo,d89596ddcc16f746ee404b40f5095dfb,89,1624,8,157,"('abogado', 4)","('bravo', 4)","('concuñada', 2)"
